ymd,pref,pref_sub,area,temperature,humidity,hukai_index
2018/2/15,aichi,愛知,伊良湖,7.0,70.0,46.81099999999999
2018/2/16,aichi,愛知,伊良湖,7.1,57.0,47.90653
2018/2/17,aichi,愛知,伊良湖,5.9,65.0,45.58065
2018/2/18,aichi,愛知,伊良湖,3.4,52.0,43.36832
2018/2/19,aichi,愛知,伊良湖,5.8,58.0,46.03436
2018/2/20,aichi,愛知,伊良湖,8.1,54.0,49.46926
2018/2/21,aichi,愛知,伊良湖,6.7,55.0,47.510149999999996
2018/2/22,aichi,愛知,伊良湖,5.8,60.0,45.8632
2018/2/23,aichi,愛知,伊良湖,7.0,54.0,47.990199999999994
2018/2/24,aichi,愛知,伊良湖,7.4,63.0,47.90038
2018/2/25,aichi,愛知,伊良湖,7.0,61.0,47.4743
2018/2/26,aichi,愛知,伊良湖,9.1,57.0,50.65513
2018/2/27,aichi,愛知,伊良湖,7.2,70.0,47.111599999999996
2018/2/28,aichi,愛知,伊良湖,10.1,65.0,51.68535
2018/3/1,aichi,愛知,伊良湖,12.8,70.0,55.5284
2018/3/2,aichi,愛知,伊良湖,7.4,53.0,48.59778
2018/3/3,aichi,愛知,伊良湖,8.3,67.0,48.94739
2018/3/4,aichi,愛知,伊良湖,12.4,79.0,54.745039999999996
2018/3/5,aichi,愛知,伊良湖,14.4,94.0,57.92264
2018/3/6,aichi,愛知,伊良湖,9.0,64.0,50.1404
2018/3/7,aichi,愛知,伊良湖,7.8,62.0,48.53964
2018/3/8,aichi,愛知,伊良湖,12.5,83.0,54.82724999999999
2018/3/9,aichi,愛知,伊良湖,9.9,74.0,50.98974
2018/3/10,aichi,愛知,伊良湖,6.9,57.0,47.63167
2018/3/11,aichi,愛知,伊良湖,8.0,58.0,49.0796
2018/3/12,aichi,愛知,伊良湖,9.3,53.0,51.13371
2018/3/13,aichi,愛知,伊良湖,10.0,79.0,50.924
2018/3/14,aichi,愛知,伊良湖,12.3,82.0,54.52214
2018/3/15,aichi,愛知,伊良湖,13.9,81.0,57.12241
2018/3/16,aichi,愛知,伊良湖,11.0,84.0,52.3456
2018/3/17,aichi,愛知,伊良湖,7.8,62.0,48.53964
2018/3/18,aichi,愛知,伊良湖,10.8,80.0,52.1616
2018/3/19,aichi,愛知,伊良湖,12.6,94.0,54.789559999999994
2018/3/20,aichi,愛知,伊良湖,10.4,100.0,50.72
2018/3/21,aichi,愛知,伊良湖,9.0,80.0,49.278
2018/3/22,aichi,愛知,伊良湖,10.5,79.0,51.72005
2018/3/23,aichi,愛知,伊良湖,9.6,61.0,51.150439999999996
2018/3/24,aichi,愛知,伊良湖,10.3,58.0,52.26326
2018/3/25,aichi,愛知,伊良湖,12.4,65.0,55.0284
2018/3/26,aichi,愛知,伊良湖,12.8,74.0,55.46328
2018/3/27,aichi,愛知,伊良湖,13.6,79.0,56.655559999999994
2018/3/28,aichi,愛知,伊良湖,14.3,81.0,57.76717
2018/3/29,aichi,愛知,伊良湖,16.1,69.0,60.47191
2018/3/30,aichi,愛知,伊良湖,13.9,49.0,57.294889999999995
2018/3/31,aichi,愛知,伊良湖,12.6,71.0,55.20954
2018/4/1,aichi,愛知,伊良湖,14.2,85.0,57.5963
2018/4/2,aichi,愛知,伊良湖,16.9,76.0,61.83655999999999
2018/4/3,aichi,愛知,伊良湖,17.2,79.0,62.387119999999996
2018/4/4,aichi,愛知,伊良湖,18.0,74.0,63.4848
2018/4/5,aichi,愛知,伊良湖,15.0,76.0,58.867999999999995
2018/4/6,aichi,愛知,伊良湖,17.2,91.0,62.714479999999995
2018/4/7,aichi,愛知,伊良湖,11.4,69.0,53.45434
2018/4/8,aichi,愛知,伊良湖,9.4,52.0,51.317119999999996
2018/4/9,aichi,愛知,伊良湖,10.7,68.0,52.446239999999996
2018/4/10,aichi,愛知,伊良湖,14.1,64.0,57.502759999999995
2018/4/11,aichi,愛知,伊良湖,17.1,79.0,62.22791
2018/4/12,aichi,愛知,伊良湖,18.4,63.0,63.671079999999996
2018/4/13,aichi,愛知,伊良湖,14.7,45.0,58.32084999999999
2018/4/14,aichi,愛知,伊良湖,14.8,80.0,58.5696
2018/4/15,aichi,愛知,伊良湖,14.6,80.0,58.249199999999995
2018/4/16,aichi,愛知,伊良湖,13.9,61.0,57.23021
2018/4/17,aichi,愛知,伊良湖,13.4,87.0,56.254419999999996
2018/4/18,aichi,愛知,伊良湖,15.1,85.0,59.082649999999994
2018/4/19,aichi,愛知,伊良湖,15.3,85.0,59.412949999999995
2018/4/20,aichi,愛知,伊良湖,17.8,69.0,63.01018
2018/4/21,aichi,愛知,伊良湖,18.1,80.0,63.8562
2018/4/22,aichi,愛知,伊良湖,18.0,83.0,63.8016
2018/4/23,aichi,愛知,伊良湖,18.7,83.0,64.94378999999999
2018/4/24,aichi,愛知,伊良湖,18.6,90.0,65.0686
2018/4/25,aichi,愛知,伊良湖,17.9,84.0,63.67264
2018/4/26,aichi,愛知,伊良湖,16.9,67.0,61.61776999999999
2018/4/27,aichi,愛知,伊良湖,17.8,78.0,63.30916
2018/4/28,aichi,愛知,伊良湖,18.3,63.0,63.52771
2018/4/29,aichi,愛知,伊良湖,18.2,82.0,64.09076
2018/4/30,aichi,愛知,伊良湖,18.1,82.0,63.92858
2018/5/1,aichi,愛知,伊良湖,20.1,72.0,66.61228
2018/5/2,aichi,愛知,伊良湖,19.4,92.0,66.52752
2018/5/3,aichi,愛知,伊良湖,19.1,78.0,65.36601999999999
2018/5/4,aichi,愛知,伊良湖,16.0,55.0,60.107
2018/5/5,aichi,愛知,伊良湖,17.0,63.0,61.6639
2018/5/6,aichi,愛知,伊良湖,18.3,77.0,64.06209
2018/5/7,aichi,愛知,伊良湖,17.5,100.0,63.5
2018/5/8,aichi,愛知,伊良湖,16.1,93.0,60.86527
2018/5/9,aichi,愛知,伊良湖,16.8,75.0,61.657
2018/5/10,aichi,愛知,伊良湖,15.3,55.0,59.15885
2018/5/11,aichi,愛知,伊良湖,15.9,64.0,60.10124
2018/5/12,aichi,愛知,伊良湖,17.8,78.0,63.30916
2018/5/13,aichi,愛知,伊良湖,18.4,97.0,65.00251999999999
2018/5/14,aichi,愛知,伊良湖,20.1,75.0,66.78025
2018/5/15,aichi,愛知,伊良湖,19.8,83.0,66.73866
2018/5/16,aichi,愛知,伊良湖,20.9,88.0,68.85307999999999
2018/5/17,aichi,愛知,伊良湖,22.2,85.0,70.8083
2018/5/18,aichi,愛知,伊良湖,23.4,85.0,72.7901
2018/5/19,aichi,愛知,伊良湖,18.4,71.0,63.984359999999995
2018/5/20,aichi,愛知,伊良湖,16.1,68.0,60.45552
2018/5/21,aichi,愛知,伊良湖,18.4,71.0,63.984359999999995
2018/5/22,aichi,愛知,伊良湖,19.8,68.0,65.94336
2018/5/23,aichi,愛知,伊良湖,18.6,85.0,64.8629
2018/5/24,aichi,愛知,伊良湖,20.6,68.0,67.12992
2018/5/25,aichi,愛知,伊良湖,20.9,63.0,67.25532999999999
2018/5/26,aichi,愛知,伊良湖,20.5,81.0,67.76095
2018/5/27,aichi,愛知,伊良湖,21.1,82.0,68.79398
2018/5/28,aichi,愛知,伊良湖,21.8,87.0,70.29334
2018/5/29,aichi,愛知,伊良湖,22.1,85.0,70.64315
2018/5/30,aichi,愛知,伊良湖,20.3,92.0,68.07624
2018/5/31,aichi,愛知,伊良湖,18.5,95.0,65.09925
2018/6/1,aichi,愛知,伊良湖,21.0,70.0,67.853
2018/6/2,aichi,愛知,伊良湖,21.0,81.0,68.5669
2018/6/3,aichi,愛知,伊良湖,21.4,82.0,69.28052
2018/6/4,aichi,愛知,伊良湖,22.2,78.0,70.27083999999999
2018/6/5,aichi,愛知,伊良湖,22.2,83.0,70.65474
2018/6/6,aichi,愛知,伊良湖,19.3,98.0,66.64385999999999
2018/6/7,aichi,愛知,伊良湖,21.4,92.0,69.96912
2018/6/8,aichi,愛知,伊良湖,21.9,92.0,70.82952
2018/6/9,aichi,愛知,伊良湖,24.0,77.0,73.0242
2018/6/10,aichi,愛知,伊良湖,22.5,81.0,70.98474999999999
2018/6/11,aichi,愛知,伊良湖,23.9,83.0,73.42863
2018/6/12,aichi,愛知,伊良湖,23.6,72.0,71.94208
2018/6/13,aichi,愛知,伊良湖,22.1,68.0,69.35472
2018/6/14,aichi,愛知,伊良湖,21.7,78.0,69.47973999999999
2018/6/15,aichi,愛知,伊良湖,20.9,91.0,69.04481
2018/6/16,aichi,愛知,伊良湖,20.6,76.0,67.61744
2018/6/17,aichi,愛知,伊良湖,21.4,81.0,69.21166
2018/6/18,aichi,愛知,伊良湖,20.4,91.0,68.18936
2018/6/19,aichi,愛知,伊良湖,22.1,89.0,70.94631
2018/6/20,aichi,愛知,伊良湖,21.6,99.0,70.80915999999999
2018/6/21,aichi,愛知,伊良湖,22.5,86.0,71.3835
2018/6/22,aichi,愛知,伊良湖,23.4,75.0,71.9035
2018/6/23,aichi,愛知,伊良湖,19.9,96.0,67.60396
2018/6/24,aichi,愛知,伊良湖,22.6,86.0,71.54964
2018/6/25,aichi,愛知,伊良湖,25.3,76.0,74.96072
2018/6/26,aichi,愛知,伊良湖,25.3,88.0,76.25036
2018/6/27,aichi,愛知,伊良湖,26.0,88.0,77.4272
2018/6/28,aichi,愛知,伊良湖,26.1,88.0,77.59532
2018/6/29,aichi,愛知,伊良湖,26.2,93.0,78.34534
2018/6/30,aichi,愛知,伊良湖,26.2,95.0,78.5781
2018/7/1,aichi,愛知,伊良湖,26.6,90.0,78.67660000000001
2018/7/2,aichi,愛知,伊良湖,26.5,91.0,78.62585
2018/7/3,aichi,愛知,伊良湖,26.6,88.0,78.43592
2018/7/4,aichi,愛知,伊良湖,25.9,93.0,77.82612999999999
2018/7/5,aichi,愛知,伊良湖,25.0,97.0,76.6865
2018/7/6,aichi,愛知,伊良湖,24.9,100.0,76.82
2018/7/7,aichi,愛知,伊良湖,25.7,95.0,77.70285
2018/7/8,aichi,愛知,伊良湖,26.2,92.0,78.22896
2018/7/9,aichi,愛知,伊良湖,27.1,87.0,79.15123
2018/7/10,aichi,愛知,伊良湖,27.2,87.0,79.31836
2018/7/11,aichi,愛知,伊良湖,27.9,85.0,80.22184999999999
2018/7/12,aichi,愛知,伊良湖,27.9,82.0,79.82221999999999
2018/7/13,aichi,愛知,伊良湖,28.7,78.0,80.55514
2018/7/14,aichi,愛知,伊良湖,29.2,77.0,81.20016
2018/7/15,aichi,愛知,伊良湖,28.8,83.0,81.42396
2018/7/16,aichi,愛知,伊良湖,29.2,84.0,82.22272
2018/7/17,aichi,愛知,伊良湖,29.1,86.0,82.34873999999999
2018/7/18,aichi,愛知,伊良湖,29.8,84.0,83.20768
2018/7/19,aichi,愛知,伊良湖,29.7,83.0,82.89249
2018/7/20,aichi,愛知,伊良湖,29.5,83.0,82.56615
2018/7/21,aichi,愛知,伊良湖,29.3,82.0,82.09273999999999
2018/7/22,aichi,愛知,伊良湖,30.2,78.0,82.92844
2018/7/23,aichi,愛知,伊良湖,32.3,65.0,83.95304999999999
2018/7/24,aichi,愛知,伊良湖,30.5,74.0,82.7673
2018/7/25,aichi,愛知,伊良湖,29.4,83.0,82.40298
2018/7/26,aichi,愛知,伊良湖,28.4,78.0,80.08048
2018/7/27,aichi,愛知,伊良湖,27.4,72.0,77.72872
2018/7/28,aichi,愛知,伊良湖,27.1,82.0,78.52477999999999
2018/7/29,aichi,愛知,伊良湖,27.2,90.0,79.6972
2018/7/30,aichi,愛知,伊良湖,28.0,81.0,79.8502
2018/7/31,aichi,愛知,伊良湖,28.1,84.0,80.41696
2018/8/1,aichi,愛知,伊良湖,28.1,87.0,80.82253
2018/8/2,aichi,愛知,伊良湖,30.3,78.0,83.08666
2018/8/3,aichi,愛知,伊良湖,31.4,65.0,82.6449
2018/8/4,aichi,愛知,伊良湖,29.3,80.0,81.7986
2018/8/5,aichi,愛知,伊良湖,29.8,81.0,82.75162
2018/8/6,aichi,愛知,伊良湖,31.5,72.0,83.97219999999999
2018/8/7,aichi,愛知,伊良湖,29.0,79.0,81.1739
2018/8/8,aichi,愛知,伊良湖,28.8,72.0,79.86064
2018/8/9,aichi,愛知,伊良湖,29.7,74.0,81.53322
2018/8/10,aichi,愛知,伊良湖,29.7,81.0,82.59043
2018/8/11,aichi,愛知,伊良湖,29.5,81.0,82.26805
2018/8/12,aichi,愛知,伊良湖,29.3,84.0,82.38687999999999
2018/8/13,aichi,愛知,伊良湖,29.5,84.0,82.7152
2018/8/14,aichi,愛知,伊良湖,29.7,82.0,82.74145999999999
2018/8/15,aichi,愛知,伊良湖,26.6,95.0,79.2783
2018/8/16,aichi,愛知,伊良湖,28.0,87.0,80.65539999999999
2018/8/17,aichi,愛知,伊良湖,26.8,56.0,74.85792000000001
2018/8/18,aichi,愛知,伊良湖,24.6,65.0,72.7611
2018/8/19,aichi,愛知,伊良湖,24.9,64.0,73.09364
2018/8/20,aichi,愛知,伊良湖,25.7,80.0,76.03139999999999
2018/8/21,aichi,愛知,伊良湖,28.0,89.0,80.9238
2018/8/22,aichi,愛知,伊良湖,29.2,81.0,81.78448
2018/8/23,aichi,愛知,伊良湖,28.1,88.0,80.95772
2018/8/24,aichi,愛知,伊良湖,27.8,92.0,80.98223999999999
2018/8/25,aichi,愛知,伊良湖,28.6,87.0,81.65818
2018/8/26,aichi,愛知,伊良湖,28.7,80.0,80.8374
2018/8/27,aichi,愛知,伊良湖,30.1,71.0,81.68529000000001
2018/8/28,aichi,愛知,伊良湖,29.0,76.0,80.7416
2018/8/29,aichi,愛知,伊良湖,28.9,81.0,81.30090999999999
2018/8/30,aichi,愛知,伊良湖,28.3,83.0,80.60811
2018/8/31,aichi,愛知,伊良湖,28.8,80.0,80.9976
2018/9/1,aichi,愛知,伊良湖,25.5,91.0,76.91495
2018/9/2,aichi,愛知,伊良湖,25.9,89.0,77.37249
2018/9/3,aichi,愛知,伊良湖,26.3,86.0,77.69682
2018/9/4,aichi,愛知,伊良湖,26.9,91.0,79.31021
2018/9/5,aichi,愛知,伊良湖,27.4,84.0,79.26783999999999
2018/9/6,aichi,愛知,伊良湖,26.0,83.0,76.8552
2018/9/7,aichi,愛知,伊良湖,26.8,91.0,79.13911999999999
2018/9/8,aichi,愛知,伊良湖,26.2,90.0,77.99619999999999
2018/9/9,aichi,愛知,伊良湖,27.1,89.0,79.40181
2018/9/10,aichi,愛知,伊良湖,24.0,94.0,74.63239999999999
2018/9/11,aichi,愛知,伊良湖,22.4,86.0,71.21735999999999
2018/9/12,aichi,愛知,伊良湖,21.8,76.0,69.49232
2018/9/13,aichi,愛知,伊良湖,23.1,82.0,72.03757999999999
2018/9/14,aichi,愛知,伊良湖,22.7,90.0,72.0427
2018/9/15,aichi,愛知,伊良湖,23.8,95.0,74.3769
2018/9/16,aichi,愛知,伊良湖,25.9,87.0,77.14567
2018/9/17,aichi,愛知,伊良湖,26.4,75.0,76.56099999999999
2018/9/18,aichi,愛知,伊良湖,25.5,67.0,74.28815
2018/9/19,aichi,愛知,伊良湖,24.0,64.0,71.7944
2018/9/20,aichi,愛知,伊良湖,21.2,93.0,69.69184
2018/9/21,aichi,愛知,伊良湖,21.4,96.0,70.24455999999999
2018/9/22,aichi,愛知,伊良湖,24.6,81.0,74.36974000000001
2018/9/23,aichi,愛知,伊良湖,24.2,77.0,73.33866
2018/9/24,aichi,愛知,伊良湖,25.2,82.0,75.44336
2018/9/25,aichi,愛知,伊良湖,21.5,86.0,69.7221
2018/9/26,aichi,愛知,伊良湖,21.0,84.0,68.7616
2018/9/27,aichi,愛知,伊良湖,19.9,87.0,67.11787
2018/9/28,aichi,愛知,伊良湖,21.5,74.0,68.8839
2018/9/29,aichi,愛知,伊良湖,19.9,88.0,67.17187999999999
2018/9/30,aichi,愛知,伊良湖,23.9,92.0,74.27112
2018/10/1,aichi,愛知,伊良湖,23.3,62.0,70.60854
2018/10/2,aichi,愛知,伊良湖,21.4,62.0,67.90332
2018/10/3,aichi,愛知,伊良湖,20.8,72.0,67.67824
2018/10/4,aichi,愛知,伊良湖,20.7,85.0,68.33104999999999
2018/10/5,aichi,愛知,伊良湖,23.0,83.0,71.9601
2018/10/6,aichi,愛知,伊良湖,25.0,94.0,76.37299999999999
2018/10/7,aichi,愛知,伊良湖,24.8,76.0,74.17952
2018/10/8,aichi,愛知,伊良湖,22.2,73.0,69.88694
2018/10/9,aichi,愛知,伊良湖,21.6,79.0,69.39236
2018/10/10,aichi,愛知,伊良湖,21.7,90.0,70.3417
2018/10/11,aichi,愛知,伊良湖,20.8,87.0,68.62204
2018/10/12,aichi,愛知,伊良湖,19.1,63.0,64.67466999999999
2018/10/13,aichi,愛知,伊良湖,18.3,70.0,63.7949
2018/10/14,aichi,愛知,伊良湖,18.2,88.0,64.31384
2018/10/15,aichi,愛知,伊良湖,17.2,93.0,62.76904
2018/10/16,aichi,愛知,伊良湖,17.1,86.0,62.41194
2018/10/17,aichi,愛知,伊良湖,18.4,76.0,64.18016
2018/10/18,aichi,愛知,伊良湖,18.0,83.0,63.8016
2018/10/19,aichi,愛知,伊良湖,17.9,85.0,63.706849999999996
2018/10/20,aichi,愛知,伊良湖,18.2,67.0,63.53306
2018/10/21,aichi,愛知,伊良湖,16.5,61.0,60.906349999999996
2018/10/22,aichi,愛知,伊良湖,17.3,69.0,62.26363
2018/10/23,aichi,愛知,伊良湖,17.3,71.0,62.32017
2018/10/24,aichi,愛知,伊良湖,19.2,70.0,65.1476
2018/10/25,aichi,愛知,伊良湖,17.7,64.0,62.69972
2018/10/26,aichi,愛知,伊良湖,17.5,85.0,63.04625
2018/10/27,aichi,愛知,伊良湖,18.8,79.0,64.93448000000001
2018/10/28,aichi,愛知,伊良湖,16.8,60.0,61.3072
2018/10/29,aichi,愛知,伊良湖,16.8,65.0,61.4238
2018/10/30,aichi,愛知,伊良湖,16.1,62.0,60.35718
2018/10/31,aichi,愛知,伊良湖,14.9,63.0,58.65313
2018/11/1,aichi,愛知,伊良湖,14.7,58.0,58.353739999999995
2018/11/2,aichi,愛知,伊良湖,15.4,57.0,59.31322
2018/11/3,aichi,愛知,伊良湖,15.4,71.0,59.44566
2018/11/4,aichi,愛知,伊良湖,15.2,96.0,59.330079999999995
2018/11/5,aichi,愛知,伊良湖,17.2,95.0,62.8236
2018/11/6,aichi,愛知,伊良湖,18.2,92.0,64.46256
2018/11/7,aichi,愛知,伊良湖,17.1,79.0,62.22791
2018/11/8,aichi,愛知,伊良湖,17.7,81.0,63.24763
2018/11/9,aichi,愛知,伊良湖,19.0,87.0,65.6137
2018/11/10,aichi,愛知,伊良湖,18.3,66.0,63.642219999999995
2018/11/11,aichi,愛知,伊良湖,15.4,66.0,59.39836
2018/11/12,aichi,愛知,伊良湖,16.6,70.0,61.2398
2018/11/13,aichi,愛知,伊良湖,16.3,67.0,60.73379
2018/11/14,aichi,愛知,伊良湖,15.1,62.0,58.93338
2018/11/15,aichi,愛知,伊良湖,13.1,65.0,56.045849999999994
2018/11/16,aichi,愛知,伊良湖,13.2,79.0,56.018719999999995
2018/11/17,aichi,愛知,伊良湖,15.6,68.0,59.713919999999995
2018/11/18,aichi,愛知,伊良湖,14.6,65.0,58.226099999999995
2018/11/19,aichi,愛知,伊良湖,14.3,70.0,57.7829
2018/11/20,aichi,愛知,伊良湖,13.4,49.0,56.64734
2018/11/21,aichi,愛知,伊良湖,12.5,63.0,55.21225
2018/11/22,aichi,愛知,伊良湖,13.2,67.0,56.16656
2018/11/23,aichi,愛知,伊良湖,10.5,64.0,52.3058
2018/11/24,aichi,愛知,伊良湖,9.5,70.0,50.5685
2018/11/25,aichi,愛知,伊良湖,10.1,80.0,51.0402
2018/11/26,aichi,愛知,伊良湖,12.1,82.0,54.197779999999995
2018/11/27,aichi,愛知,伊良湖,14.0,82.0,57.279199999999996
2018/11/28,aichi,愛知,伊良湖,14.7,74.0,58.39422
2018/11/29,aichi,愛知,伊良湖,13.8,62.0,57.08244
2018/11/30,aichi,愛知,伊良湖,11.8,67.0,54.103939999999994
2018/12/1,aichi,愛知,伊良湖,11.8,73.0,53.94686
2018/12/2,aichi,愛知,伊良湖,11.6,68.0,53.78112
2018/12/3,aichi,愛知,伊良湖,14.0,89.0,57.2484
2018/12/4,aichi,愛知,伊良湖,16.4,98.0,61.48127999999999
2018/12/5,aichi,愛知,伊良湖,16.2,68.0,60.60384
2018/12/6,aichi,愛知,伊良湖,13.6,79.0,56.655559999999994
2018/12/7,aichi,愛知,伊良湖,13.0,66.0,55.886199999999995
2018/12/8,aichi,愛知,伊良湖,8.6,58.0,49.91012
2018/12/9,aichi,愛知,伊良湖,6.9,59.0,47.48229
2018/12/10,aichi,愛知,伊良湖,6.9,59.0,47.48229
2018/12/11,aichi,愛知,伊良湖,7.6,70.0,47.712799999999994
2018/12/12,aichi,愛知,伊良湖,10.4,76.0,51.68096
2018/12/13,aichi,愛知,伊良湖,8.7,56.0,50.162279999999996
2018/12/14,aichi,愛知,伊良湖,7.6,55.0,48.7292
2018/12/15,aichi,愛知,伊良湖,6.5,53.0,47.39655
2018/12/16,aichi,愛知,伊良湖,6.1,72.0,45.293079999999996
2018/12/17,aichi,愛知,伊良湖,9.8,79.0,50.605579999999996
2018/12/18,aichi,愛知,伊良湖,9.2,61.0,50.58488
2018/12/19,aichi,愛知,伊良湖,9.9,62.0,51.529619999999994
2018/12/20,aichi,愛知,伊良湖,10.2,80.0,51.200399999999995
2018/12/21,aichi,愛知,伊良湖,9.9,75.0,50.94475
2018/12/22,aichi,愛知,伊良湖,10.2,97.0,50.486059999999995
2018/12/23,aichi,愛知,伊良湖,11.7,91.0,53.30452999999999
2018/12/24,aichi,愛知,伊良湖,9.1,54.0,50.81386
2018/12/25,aichi,愛知,伊良湖,6.2,66.0,45.93508
2018/12/26,aichi,愛知,伊良湖,8.0,77.0,47.867399999999996
2018/12/27,aichi,愛知,伊良湖,9.2,60.0,50.636799999999994
2018/12/28,aichi,愛知,伊良湖,4.2,59.0,43.718219999999995
2018/12/29,aichi,愛知,伊良湖,4.5,64.0,43.6442
2018/12/30,aichi,愛知,伊良湖,4.9,58.0,44.788579999999996
2018/12/31,aichi,愛知,伊良湖,5.6,56.0,45.93264
2018/1/1,akita,秋田,秋田,4.5,82.0,41.872099999999996
2018/1/2,akita,秋田,秋田,2.0,69.0,39.4192
2018/1/3,akita,秋田,秋田,0.8,74.0,36.952079999999995
2018/1/4,akita,秋田,秋田,1.0,71.0,37.6599
2018/1/5,akita,秋田,秋田,0.5,85.0,34.970749999999995
2018/1/6,akita,秋田,秋田,2.2,67.0,39.96026
2018/1/7,akita,秋田,秋田,2.3,64.0,40.46827999999999
2018/1/8,akita,秋田,秋田,2.0,79.0,38.1872
2018/1/9,akita,秋田,秋田,4.3,77.0,42.04989
2018/1/10,akita,秋田,秋田,1.2,63.0,39.01143999999999
2018/1/11,akita,秋田,秋田,-1.7,77.0,32.61609
2018/1/12,akita,秋田,秋田,-1.6,70.0,33.8852
2018/1/13,akita,秋田,秋田,0.1,60.0,37.8604
2018/1/14,akita,秋田,秋田,-0.8,69.0,35.238519999999994
2018/1/15,akita,秋田,秋田,2.0,76.0,38.556799999999996
2018/1/16,akita,秋田,秋田,4.1,66.0,42.86194
2018/1/17,akita,秋田,秋田,5.2,82.0,43.00736
2018/1/18,akita,秋田,秋田,3.7,90.0,39.723699999999994
2018/1/19,akita,秋田,秋田,1.8,57.0,40.62273999999999
2018/1/20,akita,秋田,秋田,-0.1,75.0,35.41974999999999
2018/1/21,akita,秋田,秋田,-0.9,73.0,34.48157
2018/1/22,akita,秋田,秋田,-2.7,66.0,32.91082
2018/1/23,akita,秋田,秋田,0.4,77.0,35.917919999999995
2018/1/24,akita,秋田,秋田,-5.5,80.0,26.048999999999996
2018/1/25,akita,秋田,秋田,-4.0,73.0,29.730199999999996
2018/1/26,akita,秋田,秋田,-4.3,76.0,28.713679999999997
2018/1/27,akita,秋田,秋田,-2.5,76.0,31.525999999999996
2018/1/28,akita,秋田,秋田,-0.1,69.0,36.28368999999999
2018/1/29,akita,秋田,秋田,-2.3,70.0,32.833099999999995
2018/1/30,akita,秋田,秋田,-3.0,73.0,31.2629
2018/1/31,akita,秋田,秋田,-1.0,71.0,34.6341
2018/2/1,akita,秋田,秋田,-1.7,68.0,34.054559999999995
2018/2/2,akita,秋田,秋田,-3.5,76.0,29.963599999999996
2018/2/3,akita,秋田,秋田,0.4,83.0,35.083679999999994
2018/2/4,akita,秋田,秋田,1.7,76.0,38.08808
2018/2/5,akita,秋田,秋田,0.5,61.0,38.28395
2018/2/6,akita,秋田,秋田,1.7,67.0,39.223609999999994
2018/2/7,akita,秋田,秋田,-0.4,80.0,34.219199999999994
2018/2/8,akita,秋田,秋田,-1.0,72.0,34.481199999999994
2018/2/9,akita,秋田,秋田,0.5,74.0,36.48929999999999
2018/2/10,akita,秋田,秋田,3.1,87.0,39.040029999999994
2018/2/11,akita,秋田,秋田,-0.3,81.0,34.23343
2018/2/12,akita,秋田,秋田,-4.1,77.0,28.842569999999995
2018/2/13,akita,秋田,秋田,-3.1,74.0,30.93594
2018/2/14,akita,秋田,秋田,1.4,81.0,36.973659999999995
2018/2/15,akita,秋田,秋田,-0.1,67.0,36.57167
2018/2/16,akita,秋田,秋田,-0.4,71.0,35.54183999999999
2018/2/17,akita,秋田,秋田,-1.6,73.0,33.40868
2018/2/18,akita,秋田,秋田,-3.1,75.0,30.762249999999998
2018/2/19,akita,秋田,秋田,-0.9,72.0,34.63348
2018/2/20,akita,秋田,秋田,-0.7,73.0,34.788109999999996
2018/2/21,akita,秋田,秋田,-1.8,60.0,35.1928
2018/2/22,akita,秋田,秋田,-2.8,68.0,32.42304
2018/2/23,akita,秋田,秋田,-1.2,81.0,32.78272
2018/2/24,akita,秋田,秋田,-1.9,83.0,31.330769999999994
2018/2/25,akita,秋田,秋田,-2.7,76.0,31.21352
2018/2/26,akita,秋田,秋田,-1.9,75.0,32.625249999999994
2018/2/27,akita,秋田,秋田,-1.4,73.0,33.715219999999995
2018/2/28,akita,秋田,秋田,1.2,72.0,37.83136
2018/3/1,akita,秋田,秋田,4.9,84.0,42.33184
2018/3/2,akita,秋田,秋田,0.3,71.0,36.60087
2018/3/3,akita,秋田,秋田,3.7,67.0,42.17021
2018/3/4,akita,秋田,秋田,5.6,79.0,43.91876
2018/3/5,akita,秋田,秋田,2.2,90.0,37.1722
2018/3/6,akita,秋田,秋田,-0.3,62.0,37.006859999999996
2018/3/7,akita,秋田,秋田,-0.6,57.0,37.324419999999996
2018/3/8,akita,秋田,秋田,6.1,70.0,45.458299999999994
2018/3/9,akita,秋田,秋田,6.2,89.0,44.05782
2018/3/10,akita,秋田,秋田,2.2,64.0,40.323919999999994
2018/3/11,akita,秋田,秋田,3.1,72.0,40.72468
2018/3/12,akita,秋田,秋田,2.3,69.0,39.867129999999996
2018/3/13,akita,秋田,秋田,6.6,69.0,46.287459999999996
2018/3/14,akita,秋田,秋田,10.2,81.0,51.158379999999994
2018/3/15,akita,秋田,秋田,11.1,77.0,52.74153
2018/3/16,akita,秋田,秋田,3.0,71.0,40.6857
2018/3/17,akita,秋田,秋田,1.5,58.0,40.0823
2018/3/18,akita,秋田,秋田,3.6,61.0,42.66704
2018/3/19,akita,秋田,秋田,6.0,67.0,45.5588
2018/3/20,akita,秋田,秋田,1.5,52.0,40.8512
2018/3/21,akita,秋田,秋田,2.7,58.0,41.743339999999996
2018/3/22,akita,秋田,秋田,4.0,89.0,40.337399999999995
2018/3/23,akita,秋田,秋田,4.8,77.0,42.83604
2018/3/24,akita,秋田,秋田,6.1,72.0,45.293079999999996
